GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingDefaultComparator_Test,0,46,0,0,0,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingDefaultElementComparator_Test,0,28,0,0,0,7,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_filteredOn_condition_Test,7,60,0,0,2,9,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_contains_at_Index_Test,0,27,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_flatExtracting_Test.new ThrowingExtractor() {...},5,13,1,1,0,4,1,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_containsExactlyInAnyOrder_Test,0,38,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_doesNotContainAnyElementsOf_Test,0,35,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingFieldByFieldElementComparator_Test,29,750,0,0,6,81,0,18,0,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_containsAll_Test,0,40,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_contains_Test,0,39,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_extracting_Test,170,367,3,3,25,40,3,24,0,24
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_hasSameSizeAs_with_Iterable_Test,0,31,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_allMatch_with_description_Test,6,32,2,0,0,7,2,4,1,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingElementComparatorOnFields_Test.new Comparator() {...},4,6,0,0,1,2,1,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_areExactly_Test,0,30,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingComparator_Test,0,43,0,0,0,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_haveAtLeast_Test,0,30,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_hasSameSizeAs_with_Arrays_Test,37,149,0,0,6,14,0,6,0,6
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingRecursiveFieldByFieldElementComparator_Test.Foo,0,25,0,0,0,5,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_containsOnly_Test,0,39,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_isSubsetOf_with_Array_Test,0,69,0,0,0,7,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_containsExactlyInAnyOrderElementsOf_Test,0,39,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_containsAnyOf_Test,0,38,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_containsOnlyNulls_Test,0,18,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingElementComparator_Test,0,25,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingRecursiveFieldByFieldElementComparator_Test,25,340,0,0,6,47,0,11,0,11
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_doNothave_Test,0,28,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_filteredOn_notIn_Test,61,376,0,0,8,28,0,11,0,11
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_areAtLeastOne_Test,0,26,0,0,0,5,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_hasOnlyElementsOfTypes_Test,0,33,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_containsAnyElementsOf_Test,0,38,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingFieldByFieldElementComparator_Test.Person,67,15,10,0,7,5,8,1,3,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_hasAtLeastOneElementOfType_Test,0,20,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_have_Test,0,28,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_haveExactly_Test,0,30,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_isNullOrEmpty_Test,0,28,0,0,0,9,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_flatExtracting_with_String_parameter_Test,38,203,0,0,4,25,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_doesNotContain_at_Index_Test,0,27,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingFieldByFieldElementComparator_Test.Bird,0,11,0,0,0,4,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_hasOnlyElementsOfType_Test,0,20,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_doesNotHaveDuplicates_Test,0,18,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingComparatorForType_Test,21,385,0,0,4,59,0,12,0,12
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingFieldByFieldElementComparator_Test.Snake,0,11,0,0,0,4,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_are_Test,0,28,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_filteredOn_Test,74,201,0,0,12,26,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_filtered_baseTest,0,76,0,0,0,9,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_haveAtMost_Test,0,30,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_containsExactly_Test,0,38,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_extractingResultOf_Test,19,167,0,0,6,17,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_containsOnlyOnce_Test,0,39,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_flatExtracting_Test.new Extractor() {...},0,9,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_flatExtracting_Test,45,338,3,3,8,35,3,12,0,12
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingFieldByFieldElementComparator_Test.Animal,0,9,0,0,0,4,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_allSatisfy_Test,4,27,0,0,0,6,1,4,1,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingElementComparatorIgnoringFields_Test.new Comparator() {...},4,6,0,0,1,2,1,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_anySatisfy_Test,4,27,0,0,0,6,1,4,1,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_isNotEmpty_Test,0,18,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_doesNotContain_Test,0,39,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_doesNotContainSubsequence_Test,0,39,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_filteredOn_condition_Test.new Condition() {...},0,15,0,2,0,3,0,3,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_containsSubSequence_List_Test,7,46,0,0,2,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingElementComparatorOnFields_Test,0,213,0,0,0,32,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_containsSequence_List_Test,7,46,0,0,2,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingElementComparatorIgnoringFields_Test,0,201,0,0,0,32,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_doesNotContainSequence_Test,0,39,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_isSorted_Test,0,18,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_hasSize_Test,0,20,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_extracting_Test.new Extractor() {...},4,15,1,1,1,3,1,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_allMatch_Test,6,28,2,0,0,6,2,4,1,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_hasSameElementsAs_Test,0,36,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_endsWith_Test,0,33,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingRecursiveFieldByFieldElementComparator_Test.Bar,0,17,0,0,0,4,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_areAtLeast_Test,0,30,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_isSortedAccordingToComparator_Test,0,25,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_containsSequence_Test,0,39,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_areAtMost_Test,0,30,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_containsExactlyElementsOf_Test,0,36,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_usingFieldByFieldElementComparator_Test.new Comparator() {...},4,6,0,0,1,2,1,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_isSubsetOf_Test,0,35,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.referencearray,AtomicReferenceArrayAssert_startsWith_Test,0,39,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertContainsExactly_Test,150,283,0,0,32,46,0,17,0,17
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertIsSortedAccordingToComparator_Test,26,110,0,0,7,18,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertStartsWith_Test,118,348,0,0,30,50,0,19,0,19
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertEndsWith_Test,102,374,0,0,26,52,0,19,0,19
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertIsSortedAccordingToComparator_Test.new Comparator() {...},0,11,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertEmpty_Test,14,37,0,0,5,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertContainsAnyOf_Test,0,60,0,0,0,8,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertHasSameSizeAs_with_Array_Test,25,61,0,0,4,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertIsSorted_Test,30,153,0,0,10,28,0,12,0,12
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertDoesNotContain_Test,78,187,0,0,18,25,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertNotEmpty_Test,14,31,0,0,5,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertContainsSequence_Test,118,348,0,0,30,50,0,19,0,19
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertDoesNotContain_at_Index_Test,56,117,0,0,14,27,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertHasSize_Test,17,33,0,0,5,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertContainsOnlyOnce_Test,98,434,0,0,24,53,0,18,0,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertContains_Test,0,62,0,0,0,8,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertHasSameSizeAs_with_Iterable_Test,16,64,0,0,4,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertContains_at_Index_Test,92,101,0,0,22,23,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertContainsExactlyInAnyOrder_Test,156,508,0,0,38,74,0,21,0,21
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertIsSortedAccordingToComparator_Test.new Comparator() {...},5,6,0,0,1,2,1,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertDoesNotHaveDuplicates_Test,30,149,0,0,10,23,0,10,0,10
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertContainsOnly_Test,78,380,0,0,18,39,0,18,0,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.chararrays,CharArrays_assertNullOrEmpty_Test,8,35,0,0,3,10,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_doesNotContain_at_Index_Test,0,35,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_containsSequence_Test,0,47,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_containsExactlyInAnyOrder_Test,0,79,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_containsAnyOf_Test,0,47,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_containsSubsequence_Test,0,47,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_containsOnlyOnce_Test,0,47,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_containsExactly_Test,0,76,0,0,0,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_usingElementComparator_Test,0,43,0,0,0,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_usingDefaultComparator_Test,0,46,0,0,0,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_doesNotHaveDuplicates_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_hasSameSizeAs_with_Iterable_Test,0,43,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_isSortedAccordingToComparator_Test,0,33,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_isNotEmpty_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_contains_Test,0,47,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_isEmpty_Test,0,27,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_isSorted_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_containsOnly_Test,0,47,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_hasSize_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.chararray,CharArrayAssert_startsWith_Test,0,47,0,0,0,4,0,3,0,3
